3.921710152936658256e-03	9.135377829376229233e-03	5.739840483588208586e-02	2.191207993493352602e-01	1.706211582850262684e-02	7.287542679114819219e-03	5.244942482565814398e-03	5.320211676261395878e-03	7.541829587066496005e-03	1.711548764917717944e-02	1.280596302836008449e-01	2.113765762008181504e-01	2.483091793467659403e-02	1.242080955008980497e-02	1.087537340534161165e-02	1.509722623975454960e-02	3.986619511980961372e-02	1.059418964115588002e+00	1.110706891989202139e-01	2.871398390346411103e-02	2.026786510794381657e-02	2.666515201677458966e-02	8.041600794760660198e-02	7.406701292264814640e+01	1.001486517454270309e-01	3.855818131321609582e-02	3.810773802195137339e-02	9.167324156967808502e-02	6.827967067502886955e+00	1.619867656847933934e-01	5.942563023247414422e-02	6.811551907661062000e-02	2.903142053814838919e-01	1.378078386993153215e+00	1.161604560113834728e-01	8.879885399919634770e-02	2.645999603144982837e-01	4.695271907688649549e+00	1.718499326922550141e-01	1.325890179955994397e-01	5.918360256433055078e-01	1.199736897688907789e+00	1.851550565171714846e-01	2.653914682328438746e-01	6.465443040007563980e+01	3.560011538191017455e-01	2.646896336448714693e-01	3.765171119763845109e+00	6.127020436208938658e-01	3.315942817183087366e-01	4.662012763294121953e+00	7.008631230680119062e-01	4.710231184202444132e-01	1.072957934842922754e+02	6.035059590120743778e-01	9.828006360021156462e-01	3.748052325547377439e+00	6.347961681503159204e-01	1.731408362067595874e+01	9.208147431158644203e-01	2.063247568275889066e+00	2.108004022097695440e+00	1.299648020718837671e+00	6.375519840676532546e+00	1.247089347909684953e+00	1.803439711273526314e+01	1.396138650027078487e+00	2.316294718498723881e+01	1.690292794782650043e+00	1.184694956287291845e+01	2.366189601209723214e+00	5.010906007341856316e+00	5.151265010396572031e+00	2.792298027465869303e+00	9.102219999418828422e+01	2.726864515816454393e+00	1.021818563976306393e+01	9.701119287583109596e+00	3.348387534795044473e+00	2.383761967901975964e+01	1.140522281001431182e+01	4.089303201615209105e+00	1.134898824149108876e+01	1.263147499674667102e+02	7.284044818352288786e+00	5.537983926224587350e+00	1.299657823554130154e+01	4.292974873277161123e+02	3.114490415584324978e+01	1.016077199139551723e+01	7.704781113804112458e+00	8.620195590307965006e+00	1.224398339663725821e+01	2.023422842481117812e+01	3.568908900286894692e+01	5.941575160341447059e+01	7.945276883251185041e+01	7.634831340282835299e+01	5.513824345581153352e+01	3.499813930791142269e+01
2.968487460651261615e-03	5.517326413487611686e-03	1.815211172524874156e-02	1.024794440591417999e+00	3.864442750137400684e-02	1.001246080921136365e-02	5.790033108766432478e-03	4.990493822479620360e-03	5.949672739309805683e-03	1.034617622968862088e-02	3.520288818123936542e-02	1.130822687409600391e+01	5.037810664006749095e-02	1.576491399077041208e-02	1.077533967982210149e-02	1.184123135577846118e-02	2.161846124492878760e-02	1.063721050719574762e-01	8.081157148268012236e-01	4.556841706426820876e-02	2.176328045230481456e-02	2.109940537602426891e-02	3.936287166337484184e-02	2.918327766572450521e-01	3.571516453425029880e-01	5.201522159936333017e-02	3.412772226555086524e-02	5.039963864911144870e-02	2.697475053287768376e-01	7.405105794035616862e-01	7.960854231469181863e-02	5.519753961609295129e-02	1.081869261678633093e-01	3.715301690293427495e+00	2.323828960133210997e-01	8.521295955229785113e-02	1.208059768137543372e-01	1.598999151274014929e+00	3.901037843221298873e-01	1.227907573025129456e-01	2.012797342980318094e-01	2.459067955659843108e+01	2.990172597189227344e-01	1.739872391190037948e-01	7.672030604071023996e-01	1.199397930937700529e+00	2.320275782126178243e-01	5.100440036155378110e-01	4.596265201912947518e+00	3.208150649495301043e-01	6.114352649453088651e-01	4.805756849133645758e+00	3.968819143676898253e-01	1.197492598183932389e+00	1.784828393529663160e+00	5.060813734614693082e-01	1.173340475189605669e+01	8.010024798407591184e-01	1.148184348132838428e+00	3.529905084246693914e+00	7.935064632857375955e-01	5.297979205887739909e+02	9.169597205284354402e-01	1.019415902704409582e+01	1.260326714446244445e+00	4.946347985029705185e+00	1.675157313507698476e+00	4.909162813842178785e+00	1.908339352769691910e+00	8.213419802175287998e+00	1.902214184010233344e+00	4.454693294065754827e+01	1.968036137008251751e+00	4.504010394238626702e+01	2.911157630747731151e+00	4.855031706350900755e+00	1.549947733114807136e+01	2.861582956381258924e+00	1.804908896530796270e+01	8.848435487375041930e+00	3.601102468869624929e+00	1.793468973745691741e+01	2.097665087077609414e+01	4.653152089219314114e+00	6.778558111682619014e+00	1.033589178274229425e+02	2.291358157423372077e+01	6.860872988871856037e+00	6.419771584242864648e+00	1.195818927793316711e+01	5.629623301910601185e+01	7.657118036146464419e+02	4.699649738855512737e+01	2.001137250525413336e+01	1.409775303833747984e+01	1.237807098053554888e+01	1.216868036604478753e+01	1.279761679496731475e+01	1.431108365673355998e+01	1.759608113035278976e+01
2.418656219077420198e-03	3.800449542264242638e-03	8.862533376605792254e-03	5.593380415800056071e-02	2.091230795940333675e-01	1.644546326305339201e-02	7.034902319954899376e-03	5.066611889328786339e-03	5.142004084665369699e-03	7.293865775727345277e-03	1.657383081738010230e-02	1.247162207327371652e-01	2.019402291273425520e-01	2.389518657046602393e-02	1.197033177737328799e-02	1.048966450129727897e-02	1.457494218317895163e-02	3.856014328447184697e-02	1.042601210989321903e+00	1.063793140637867563e-01	2.760175491729091254e-02	1.950839988437150577e-02	2.569691831097362100e-02	7.769835333561722623e-02	7.950783740779836251e+01	9.588362366287950245e-02	3.701914389886205164e-02	3.664259630576265775e-02	8.836579616339765297e-02	6.826503206039334692e+00	1.547390566436022130e-01	5.695916915601974273e-02	6.541908745857255569e-02	2.801459242181034148e-01	1.301770528817851602e+00	1.110136168898670783e-01	8.508679073233232915e-02	2.545711784760609220e-01	4.386203723761643580e+00	1.639182093896200676e-01	1.268751639472960879e-01	5.698542381225172315e-01	1.133705646085055196e+00	1.765354707375443311e-01	2.540343831574977118e-01	6.701411488851393017e+01	3.382194983465482419e-01	2.526392504492257496e-01	3.652162397873792266e+00	5.803440582779429979e-01	3.159392698791133047e-01	4.518924860706242441e+00	6.630764442081967802e-01	4.485306303061386557e-01	1.112159247320817599e+02	5.713134867983661325e-01	9.375174161055167543e-01	3.506424747972957778e+00	6.019702151270898138e-01	1.693265810648311032e+01	8.691173175099210502e-01	1.968463159678993213e+00	1.978185210546806516e+00	1.233523317381373996e+00	5.931116642933804251e+00	1.180247929666293993e+00	1.658820985363970024e+01	1.319068759524338219e+00	2.123198859878407774e+01	1.596127997893031170e+00	1.094409787427773040e+01	2.236734104294993308e+00	4.664016676493837998e+00	4.892650329685761079e+00	2.611984705437650600e+00	9.043225062386841273e+01	2.562683970687392065e+00	9.441726533567186053e+00	9.224487042544138760e+00	3.132314694254981102e+00	2.180844691745150854e+01	1.083077226988598341e+01	3.823681448517402881e+00	1.046582529041669929e+01	1.251342719186771575e+02	6.851417099962429091e+00	5.157232511507552353e+00	1.196288676386821415e+01	3.744077370122944330e+02	2.973361594814957698e+01	9.539308158321505360e+00	7.181117879965563056e+00	7.988665828010516279e+00	1.128159332128642234e+01	1.852052034632932020e+01	3.241477239595039350e+01	5.354474849331500508e+01	7.124828558289037517e+01	6.850622124106914157e+01	4.973963798643026735e+01
2.097079864702791532e-03	2.875566380165908275e-03	5.348381328717197701e-03	1.763024958344550086e-02	1.023396150717978514e+00	3.716681164789609193e-02	9.658749338741289686e-03	5.590812757386141342e-03	4.821494692932392842e-03	5.751306463797936988e-03	1.000966590155911821e-02	3.413569818619931195e-02	1.186355982175307844e+01	4.838820273695812468e-02	1.518234451146373808e-02	1.038765367650447760e-02	1.142430949100485364e-02	2.088220918383817265e-02	1.031565869237097283e-01	7.654173657900833483e-01	4.374594941801136089e-02	2.093240329102926192e-02	2.031686671324461901e-02	3.796257736386503268e-02	2.832697256623238902e-01	3.401805869528534143e-01	4.988007430281269500e-02	3.278519273760617525e-02	4.849892265155462956e-02	2.609282512541027943e-01	7.022890565509382066e-01	7.619766894553602066e-02	5.294779468143373524e-02	1.040405176065739151e-01	3.656186093276509119e+00	2.214878097210576102e-01	8.153664208393675283e-02	1.159005925626016287e-01	1.553458254455129639e+00	3.708051905672626325e-01	1.173009758104515271e-01	1.929372459781004412e-01	2.486999395150066405e+01	2.843467595904992096e-01	1.661456191628247758e-01	7.376975362921490698e-01	1.132394451844411565e+00	2.209422395416685281e-01	4.882962037346087469e-01	4.294549479806779146e+00	3.048450510554262527e-01	5.844593715389504451e-01	4.487522780958478563e+00	3.767415423427390997e-01	1.146002018806050016e+00	1.678387839458091335e+00	4.805577879124527385e-01	1.143932218376910370e+01	7.564446563503773868e-01	1.093684805977899410e+00	3.300773003823818996e+00	7.519335071457525776e-01	4.965347186138056372e+02	8.657385435681553831e-01	9.844275927032450468e+00	1.186204026136271628e+00	4.730999218920748817e+00	1.572893948554524579e+00	4.686056099228478544e+00	1.789876926091840126e+00	7.863666340614841488e+00	1.784734785730580420e+00	4.368959567080325712e+01	1.849488755828742059e+00	4.082887048564828092e+01	2.745758668711087314e+00	4.515231105215953278e+00	1.484371970816178354e+01	2.681158893218877459e+00	1.656086337890538118e+01	8.392838302316498300e+00	3.365073187842380076e+00	1.644888251514203859e+01	2.004626916274416004e+01	4.357494788945364128e+00	6.281198107869269798e+00	9.225264816375177190e+01	2.183451883513774305e+01	6.427109767461057110e+00	5.965068608395832861e+00	1.100927306874828560e+01	5.075975328012513899e+01	7.974945262023154555e+02	4.504309242853744877e+01	1.889440792815299730e+01	1.322797911523757897e+01	1.157433972493262786e+01	1.135706670391631690e+01	1.193685649549253647e+01	1.335856225737934366e+01
1.922611994427080896e-03	2.342192042311732562e-03	3.682144720296656563e-03	8.595966892086364872e-03	5.449559657150104819e-02	1.995499460281854875e-01	1.584745894043694536e-02	6.789406585128801748e-03	4.893154879329879997e-03	4.968533737284955114e-03	7.052275740515288188e-03	1.604523101671459506e-02	1.214322350249384674e-01	1.928819149860976356e-01	2.298852561010619744e-02	1.153299360392761805e-02	1.011477298635167672e-02	1.406668147616517602e-02	3.728612658567686394e-02	1.025953355809590573e+00	1.018565314650412418e-01	2.652442899315097732e-02	1.877147383921050003e-02	2.475591533016078052e-02	7.504862341229640021e-02	8.518654169806227117e+01	9.176991093053814275e-02	3.552934295801820491e-02	3.522148335923833140e-02	8.514789710568421155e-02	6.827893631274167596e+00	1.477627642880062764e-01	5.457474055069967689e-02	6.280564819609318894e-02	2.702348623460449906e-01	1.229308496172497378e+00	1.060529775721715251e-01	8.149708587189946618e-02	2.448252689272505944e-01	4.096640550845455309e+00	1.562872701853377511e-01	1.213558198103499436e-01	5.484658839793461471e-01	1.070888687400425310e+00	1.682425345357078661e-01	2.430549634858454322e-01	6.964469670366315768e+01	3.211794710931269448e-01	2.410252387763466009e-01	3.541412871061089263e+00	5.494383581558441865e-01	3.008782769745110275e-01	4.378818224201185494e+00	6.270236717514542368e-01	4.269005849665850061e-01	1.156102460438528254e+02	5.405655183975310862e-01	8.938755951795990251e-01	3.278915203906015652e+00	5.705452136231706772e-01	1.655898601725449737e+01	8.198928004246788248e-01	1.877096409190809334e+00	1.855414079302480257e+00	1.170144796606267024e+00	5.515211010107259781e+00	1.116387907885189046e+00	1.525322370098387381e+01	1.245576599010395968e+00	1.945658203194904701e+01	1.506389076319279985e+00	1.010585787993085027e+01	2.113224693823548606e+00	4.338936835052823682e+00	4.644718958789082031e+00	2.441994333800306727e+00	8.993602900872895134e+01	2.407083769692763831e+00	8.720246528668905484e+00	8.767429194800707037e+00	2.928616378869386416e+00	1.994508648150233654e+01	1.028092508660930449e+01	3.573441894766704152e+00	9.647003269558860339e+00	1.241085670570012383e+02	6.441408297626664670e+00	4.800257852292908467e+00	1.100663140179919353e+01	3.260566705567197232e+02	2.838110593005032456e+01	8.951983601945311619e+00	6.689982193393563037e+00	7.400086380923670326e+00	1.039052527559606709e+01	1.694593667667066583e+01	2.943332043691007627e+01	4.824733198807722090e+01	6.388753229747029394e+01	6.146589710786584249e+01
1.858492974155502792e-03	2.030212474329119807e-03	2.784952610613774214e-03	5.183473384000029764e-03	1.711965667404007074e-02	1.022259018879869252e+00	3.573776891075351736e-02	9.315328863433827364e-03	5.397136066175292970e-03	4.657063535139590975e-03	5.558149607651991300e-03	9.681618573838250696e-03	3.309243749520639211e-02	1.248189988127356997e+01	4.646465882206719106e-02	1.461726133919328402e-02	1.001108380472157632e-02	1.101889247803811839e-02	2.016514985011976999e-02	1.000101578112209122e-01	7.248361535807158473e-01	4.198353903199145143e-02	2.012690718116285499e-02	1.955707547151151054e-02	3.660023386487917807e-02	2.748769098356594331e-01	3.239182696800817496e-01	4.781623965253550129e-02	3.148446924047796497e-02	4.665337717722943534e-02	2.523123892940162261e-01	6.658343884723847417e-01	7.290590526689008644e-02	5.077049858961506928e-02	1.000149367009904727e-01	3.597788996533706207e+00	2.110220105982768268e-01	7.798751903955661313e-02	1.111492019797249570e-01	1.508749557605814307e+00	3.523185180325004717e-01	1.120088478761218642e-01	1.848613497467010702e-01	2.518085308652924326e+01	2.702776756502547340e-01	1.585860686811570996e-01	7.090241826170537998e-01	1.068682309449300538e+00	2.102883409778477097e-01	4.672603736204520852e-01	4.011264917665787522e+00	2.895303486179905406e-01	5.584072735805032384e-01	4.188813100490421881e+00	3.574452370247519495e-01	1.096203520689950084e+00	1.577549712194616927e+00	4.560881383787358523e-01	1.115092008836180071e+01	7.139974917367870599e-01	1.041241593434099943e+00	3.085071480142585365e+00	7.121612566892058238e-01	4.579745895416776875e+02	8.169400915086992843e-01	9.503441940405613408e+00	1.115839872316500614e+00	4.522953622507246862e+00	1.476078605679919331e+00	4.470979828813095303e+00	1.677860329356315461e+00	7.525677886568603370e+00	1.673596640201737262e+00	4.286172769893683920e+01	1.737129497403160583e+00	3.700588721491199351e+01	2.588371734964951987e+00	4.197049607593556608e+00	1.421101477354296527e+01	2.510755244324777369e+00	1.518952955187595499e+01	7.957121406272465336e+00	3.142851327289637453e+00	1.508028974830329183e+01	1.915181442359936881e+01	4.078543489981172776e+00	5.817482768191217346e+00	8.234063104723941251e+01	2.080073778507001947e+01	6.017926136170479445e+00	5.539921642047932693e+00	1.013132155167178894e+01	4.576106057538231653e+01	8.318607354857339260e+02	4.317168753660926228e+01	1.783442144607384350e+01	1.240734975045924671e+01	1.081870097830230293e+01	1.059560135705730133e+01	1.112993787557932635e+01
1.894280727479651961e-03	1.860825893599817819e-03	2.267655065280352669e-03	3.566738276077686606e-03	8.335566974779537452e-03	5.308345128096871729e-02	1.903840627515673289e-01	1.526762353318036197e-02	6.550889853367975954e-03	4.724464828188205782e-03	4.799702020717543441e-03	6.816934584938587338e-03	1.552945934267890675e-02	1.182070495878409649e-01	1.841877129212947106e-01	2.211019624975677639e-02	1.110849447499437717e-02	9.750468516171643604e-03	1.357216896910613292e-02	3.604361392106909118e-02	1.009475249270717079e+00	9.749720212175216894e-02	2.548115130560446237e-02	1.805658836405805989e-02	2.384160015511423494e-02	7.246574650819437302e-02	9.091548653804589719e+01	8.780316416820589664e-02	3.408759568183135358e-02	3.384346181411999194e-02	8.201800257593130916e-02	6.832327037480180998e+00	1.410496724382871436e-01	5.227032889946162109e-02	6.027345128595877621e-02	2.605774977466426834e-01	1.160514552818567857e+00	1.012734150905561931e-01	7.802692125498461584e-02	2.353575631409286772e-01	3.825386594570802767e+00	1.489484154248321146e-01	1.160264075108487919e-01	5.276626897328752230e-01	1.011149651265151217e+00	1.602671056541239702e-01	2.324450643263514527e-01	7.258624441635583935e+01	3.048570478392136351e-01	2.298367550353269950e-01	3.432915661345387726e+00	5.199327259793833367e-01	2.863955510694389250e-01	4.241682278824712604e+00	5.926412519686968805e-01	4.061101805452850266e-01	1.205496904737794353e+02	5.112119263750029008e-01	8.518372399719118526e-01	3.064789123600318632e+00	5.404773937834405073e-01	1.619313413953166503e+01	7.730480353757521739e-01	1.789071678501728435e+00	1.739368210116270186e+00	1.109432906856643752e+00	5.126148620515729171e+00	1.055411812120401027e+00	1.402125818387719924e+01	1.175537669607559454e+00	1.782464561556354354e+01	1.420919648957861048e+00	9.327935011074226068e+00	1.995460256650588793e+00	4.034461495886853655e+00	4.407171299287163890e+00	2.281832509806039244e+00	8.954019444759681789e+01	2.259707911075924613e+00	8.050191105648025314e+00	8.329397281341512027e+00	2.736703598783996050e+00	1.823464763793640131e+01	9.754933389929638210e+00	3.337841059842627356e+00	8.888231286137813214e+00	1.232470688610317779e+02	6.053073824430230232e+00	4.465778716152890127e+00	1.012246660809944565e+01	2.836686973569985639e+02	2.708559852085260999e+01	8.397247544321526647e+00	6.229624530466155718e+00	6.851846477108100686e+00	9.565923747126964471e+00	1.549982961956860805e+01	2.671945609840745206e+01	4.346853339611629252e+01	5.728482201793334383e+01
2.042032056490282552e-03	1.798314049837064455e-03	1.965052212894815176e-03	2.696600154003977491e-03	5.022526982676255719e-03	1.662015215649854591e-02	1.021394544103282787e+00	3.435589472230223679e-02	8.981950733904389347e-03	5.208878451326561312e-03	4.497102830241917100e-03	5.370096652581220383e-03	9.361875547650716847e-03	3.207273762567842967e-02	1.317297650331910930e+01	4.460559923525331261e-02	1.406924610962312881e-02	9.645384744686432213e-03	1.062474404308245794e-02	1.946692911696171549e-02	9.693193683671479099e-02	6.862711211869937378e-01	4.027959476652327037e-02	1.934620263860308692e-02	1.881955092098985816e-02	3.527514211566423752e-02	2.666527379195761105e-01	3.083385789778786412e-01	4.582187460326960643e-02	3.022460289210599296e-02	4.486191359163819309e-02	2.438975047410092134e-01	6.310729909302151830e-01	6.973006553363701732e-02	4.866398841951671828e-02	9.610792426062089722e-02	3.540118598722430399e+00	2.009718632066722632e-01	7.456238577432997006e-02	1.065486152743450876e-01	1.464870215806379328e+00	3.346158277878873988e-01	1.069092059746003381e-01	1.770465748998125421e-01	2.552653036241517981e+01	2.567906985664778485e-01	1.513014825712579170e-01	6.811708374772945662e-01	1.008122686184407257e+00	2.000536045402599994e-01	4.469222807646449636e-01	3.745361654778072591e+00	2.748508866080556223e-01	5.332592214728124613e-01	3.908520159542848482e+00	3.389666889519333814e-01	1.048064979272519404e+00	1.482062386269088039e+00	4.326410513088768117e-01	1.086821544807330220e+01	6.735820115743150760e-01	9.908041872633578384e-01	2.882105943553506133e+00	6.741328646050418483e-01	4.161930322111611531e+02	7.704760193151860559e-01	9.171579008570159175e+00	1.049081675582003603e+00	4.322072400784734647e+00	1.384473601389801356e+00	4.263761077035963964e+00	1.572000648276809631e+00	7.199235167025855198e+00	1.568520570236412670e+00	4.206387733887243030e+01	1.630701076565800767e+00	3.353602674855037691e+01	2.438702246742159740e+00	3.899282020725486575e+00	1.360088132926925830e+01	2.349916368519356258e+00	1.392643584078252061e+01	7.540664621998236505e+00	2.933759664453089222e+00	1.382021741704709861e+01	1.829236204709362212e+01	3.815518709208035819e+00	5.385386662353133680e+00	7.349614068178112802e+01	1.981086418091280876e+01	5.632163590395248498e+00	5.142644971700259582e+00	9.319450330397955895e+00	4.124892461764110863e+01	8.682160604856246664e+02	4.137983428631651606e+01	1.682902514892010259e+01	1.163350392932474442e+01	1.010865940494672621e+01	9.881565104795058119e+00
2.344123655831370587e-03	1.832468354317541093e-03	1.800635841242853455e-03	2.195006053113095733e-03	3.454173975781185506e-03	8.081224408783059185e-03	5.169704424919056851e-02	1.816087950753531854e-01	1.470548963981617788e-02	6.319190238356460140e-03	4.560437389693607763e-03	4.635412334708352393e-03	6.587719835048705223e-03	1.502629101494672333e-02	1.150400531636498191e-01	1.758441978721161369e-01	2.125947710654192691e-02	1.069654015419285037e-02	9.396525220883142696e-03	1.309113441312608796e-02	3.483208238693234760e-02	9.931667972875144468e-01	9.329633000119308406e-02	2.447108523622358936e-02	1.736325415219160118e-02	2.295343868683713193e-02	6.994866417851855478e-02	9.640510980716750566e+01	8.397914173904359736e-02	3.269274195425758006e-02	3.250760913537406593e-02	7.897458777696741983e-02	6.840010158754984637e+00	1.345917731210699020e-01	5.004395530901987327e-02	5.782077039111389871e-02	2.511703218573169694e-01	1.095218686803017816e+00	9.666991120744464205e-02	7.467351879149036753e-02	2.261634140213727162e-01	3.571317513157020507e+00	1.418931269809822759e-01	1.108824087012471038e-01	5.074363572895591590e-01	9.543572613999264931e-01	1.526002066361681064e-01	2.221966054348598063e-01	7.588618057685792451e+01	2.892287575753089146e-01	2.190630802329351645e-01	3.326663253733021186e+00	4.917763484619024905e-01	2.724755386278879810e-01	4.107505449764228267e+00	5.598673348442329001e-01	3.861368644231617520e-01	1.261178563438091942e+02	4.832037303230759528e-01	8.113645442237670258e-01	2.863345597431463219e+00	5.117237007045994934e-01	1.583516907113377847e+01	7.284922278724816902e-01	1.704313199966145609e+00	1.629736843970449378e+00	1.051308912104625959e+00	4.762360857414895676e+00	9.972236998227600457e-01	1.288470474950709566e+01	1.108829751794106810e+00	1.632499386340787950e+01	1.339566218481780702e+00	8.606296775636007368e+00	1.883242754040622469e+00	3.749441490792853049e+00	4.179709064043380273e+00	2.131022508302777840e+00	8.925229513452383401e+01	2.120209624138450710e+00	7.428210146390354041e+00	7.909844428038689479e+00	2.556007513964476452e+00	1.666518105285690154e+01	9.252054412385570359e+00	3.116161288780304517e+00	8.185472215396703888e+00	1.225605979881703433e+02	5.685492592330420258e+00	4.152567590868334158e+00	9.305376252559330652e+00	2.466448162609899555e+02	2.584533045140209140e+01	7.873595845403495552e+00	5.798368009142955692e+00	6.341467736637311781e+00	8.803224547368571962e+00	1.417230141154391809e+01	2.424997557733065889e+01	3.915847429758780862e+01
2.901729036747435850e-03	1.974842553544495054e-03	1.739707389316197611e-03	1.901563691643212099e-03	2.610463968762795177e-03	4.865468042042420289e-03	1.613155863966616449e-02	1.020815119604509658e+00	3.301982380474472595e-02	8.658372117018751576e-03	5.025918049802918612e-03	4.341517088595950487e-03	5.187044173947672268e-03	9.050281086884248358e-03	3.107623637673208664e-02	1.394839181124098815e+01	4.280919789953772925e-02	1.353788965855472030e-02	9.290316106630641668e-03	1.024163229448640973e-02	1.878719875091489425e-02	9.392105533902972425e-02	6.496260488234556485e-01	3.863256270521945451e-02	1.858971182618175677e-02	1.810382068939275779e-02	3.398661319358312755e-02	2.585956346981921339e-01	2.934162903274658563e-01	4.389517524191250547e-02	2.900466130103516310e-02	4.312345818707188916e-02	2.356811961410478773e-01	5.979341373455874242e-01	6.666703029577690509e-02	4.662662754963699252e-02	9.231724382088224434e-02	3.483183456231974784e+00	1.913240841857826169e-01	7.125809234826961658e-02	1.020956764051976773e-01	1.421817300895116043e+00	3.176699640560510796e-01	1.019969688911177286e-01	1.694874948185466079e-01	2.591075448163440598e+01	2.438669769688512068e-01	1.442848517316507873e-01	6.541252727874674600e-01	9.505817712840053391e-01	1.902259607103716221e-01	4.272677310888000624e-01	3.495846077262649843e+00	2.607869731856679030e-01	5.089955297863354433e-01	3.645594743993185283e+00	3.212800731554786293e-01	1.001554153100053357e+00	1.391683579143471627e+00	4.101856197981415542e-01	1.059122337397670321e+01	6.351212723705491614e-01	9.423222829442495785e-01	2.691212871348276359e+00	6.377923658273123575e-01	3.732828349973925128e+02	7.262599620694059066e-01	8.848604647343449869e+00	9.857811127545050844e-01	4.128215046606922733e+00	1.297848772321352984e+00	4.064225674326733539e+00	1.472018429070501844e+00	6.884115433789535388e+00	1.469236055988691225e+00	4.129663834019147828e+01	1.529953110617051859e+00	3.038721874665326794e+01	2.296461173737691208e+00	3.620778707029804533e+00	1.301283207514172702e+01	2.198200904916951526e+00	1.276352584980816829e+01	7.142852974270461175e+00	2.737145280116666246e+00	1.266056794443228206e+01	1.746698534158624128e+01	3.567665960914029100e+00	4.982986599559544594e+00	6.560520205461754983e+01	1.886353284658834895e+01	5.268701219719122975e+00	4.771630259605717406e+00	8.569073502177964485e+00	3.717682989316522679e+01	9.054493640380985653e+02	3.966510954310039949e+01	1.587589190960339280e+01	1.090416096789406453e+01	9.441817568132606198e+00
