-4.52693,0.841102
-3.47892,0.707627
-2.76464,0.581568
-2.72951,0.485170
-2.74122,0.470339
-2.71194,0.381356
-2.74122,0.203390
-2.82318,-0.0264831
-2.97541,-0.308263
-3.12763,-0.567797
-3.36183,-0.916314
-3.61944,-1.27225
-3.80094,-1.54661
-4.02342,-1.86547
-4.21663,-2.12500
-4.52693,-2.54025
